text,answer
هل حكم الدفع أو الحبس يظهر علي الكمبيوتر ويمنع من السفر أو ترقب الوصول,"ومع ذلك، قد يوجد قيود قانونية على السفر في بعض الحالات على سبيل المثال إذا كنت مدينًا بمبلغ كبير بسبب ديونك وتم إصدار حكم بجلبك للمحكمة."
السلام عليكم . ممكن تنصحوني بايه قبل ماامضي قائمة منقولات. شكرا مقدما,"3- التأكد من شروط الدفع: يجب التأكد من الشروط التي يتم بموجبها الدفع المالي، بما في ذلك الأجل ووسيلة الدفع."
انا زوجى متوفى من  شهور و يوم واهل جوزى طلعونى انا واولادى من الشقه عملت تمكين بيقولى عشان زوجى اتوفى كده مليش حق ارجع الشقه انا واولادى هل ده صحيح ومحديش يقول روحى لمحامى انا لو معايا فلوس كنت روحت اكيد وشكرا وياريت تفدونى اعمل ايه عشان اعرف ارجع الشقه والرد يكون بحترام عشان ف ناس كتير بتستخف دمه هنا,حاولي البحث عن العقد الذي وقعتما عليه لقراءته جيدًا وتحديد ما إذا كان هناك أي شرط من هذا النوع في العقد.
انا رفعت قضيه نفقه علي زوجي و اجر مسكن وقضيه النفقه اخدت تأجيل ل يوم  وتعتبر دي اول جلسه و اتفقت مع المحامي علي تكلفه الدعوي علي  ج و دلوقتي انا اتصالحت مع زوجي وعايزه أتنازل المحامي طالب مني  ج يدفعوا والظروف اصلا مش سامحه هل ده حقه ولو مش حقه انا اتصرف ازاي و أتنازل عن القضيه,"بالإضافة إلى ذلك، يمكن الاتصال بالمحكمة وتقديم طلب لسحب الدعوى، ويجب على المحامي احترام هذا القرار واتخاذ الإجراءات اللازمة لسحب الدعوى."
هل من الممكن انذار الزوجة بعرض المنقولات ويتم العرض بمسكن الزوجية بدون الدهب وبعض المنقولات الى معمول بيها محضر اثبات حاله؟. مع العلم ان الزوجة لم تحرر محضر تبديد حتى الان. لكن انا عايزه اثبت ان الزوج معندوش نيه للتبديد,"عليك التوجه إلى المحكمة وتقديم شكوى ضد الزوجة بتهمة التبديد وعرض المنقولات دون الحصول على إذن قضائي، والمحكمة ستنظر في الشكوى وستصدر قرارها بناءً على الأدلة المقدمة وإثباتات الحالة."
أطلقت شفهياً وبتمم الاجراءات ابي كان قطاع خاص واتوفي من سنه وامي كانت حكومه وتوفت من سنين هل يجوز لي الضم بين المعاشين وهل في نسبه معينه بخدها والورق بياخد وقت ولا بصرف معاش علي طول,"ولا يوجد نسبة معينة يتم الاستحقاق من خلالها، ولكن تختلف نسبة المعاش التي يتم صرفها حسب العدد والنوع والمدة التي قضيتها في العمل ودفع مساهمات التأمين الاجتماعي."
لو حد اعطي صوره البطاقه  بتاعتي لصاحبه هو يملك شركه وعمل لي اني اعمل عنده ورقم تأميني ازاي اتخلص منه علما اني لا اعمل ولا اخذ اي اجر,"وفيما يتعلق برقم التأمين الوطني، ينبغي عليك الاتصال بجهاز التأمين الوطني في بلدك للتأكد من المستندات التي يمكن تقديمها لتغيير رقم التأمين الوطني الخاص بك، وللتأكد من تغييره."
الساده المحامين الافاضل . بعد الحكمين القاضي شاف التقرير وحكملي بطلاق و/ الحقوق لو انا ماعملتش استئناف   هل الزوج لو عمل استئناف ممكن يقلل من حقوقي  ؟! وهل لازم اعمل استئناف؟!. وازاي هاخد الحقوق دي بالطرق القانونيه المختلفه.؟! لانه هو شخص بيحب يدوخ ومش بيحب يريح,"ولكن يمكن للزوج إذا قام بتقديم استئناف أن يتم تغيير بعض جوانب الحكم، ولذلك ينصح بالتشاور مع محامي لمعرفة المزيد من التفاصيل حول حقوقك وتأثير الاستئناف عليها."
السلام عليكم .. انا طلقتى جايه بكرا تنفذ قرار تمكين وكمان واخده حكم تبديد والخبير محدد ميعاد بعد  يوم لتسليم العفش فى مسكن الزوجيه ... دلوقتى هى هتمكن من الشقه بالعفش ولا اخلى الشقه من العفش واسلمه للخبير فى المعاد ولا اسيبو وتعتبر كدا استلمته,"إذا كان قرار التمكين نافذًا وصادرًا عن الجهات القانونية المختصة، ففي هذه الحالة يجب عليك تسليم العفش للزوجة في المعاد الذي حدده الخبير."
السلام عليكم كان في جلسه قضيه طلاق انبارح وكانت جلسه شهود الشاهد الاول شهد اما الشاهد التاني كان والدي محامي الخصم قال شاهده الوالد مجروحه والقاضي رفض شهاده والدي ومحامي الخصم مكنش معاه شهود هل هخسر القضيه اما هتتاجل ايه الي هيحصل,"إذا كان والدك محظورًا من الشهادة وقد رفضته المحكمة، فمن المحتمل أن يتم إلغاء شهادته ولا يؤثر على نتيجة القضية إذا كان الدليل على دعوى الطلاق كافيًا."
أنا إللي كان محكوم عليا  جنيها نفقات.  عملت استئناف في نفقة الزوجية.  كان محكوم فيها ب  جنيها.  لما دخلنا للقاضي قالها محكوم لك بكام ؟.  قلت له ب  جنيها … See more,يرجى التأكد من متابعة القضية جيدًا وعدم التقصير في الإجراءات اللازمة.
لو سمحت ياجماعه هي شهادة عدم حصول الاستناف بتطلع من محكمه م. نصر بتاخد وقت قد ايه؟! وايه الإجراءات,"نصر بالطريقة التي تحددها المحكمة والتي قد تشمل تقديم طلب رسمي باسم القاضي المختص في القضية، وتزويد المحكمة بالمعلومات الكاملة المتعلقة بالقضية والأطراف المتورطة."
عملت تمكين واتعملت المعاينه والتحريات والقرار لسه ماطلعش وكده فات شهور عليه ..هل ده طبيعى ؟انا شاكه ان المحامى ممكن يكون متآمر مع الزوج؟هل طبيعى تاخير القرار بالتمكين؟وايه الى المفروض اعمله؟؟,"و يمكنك الاستمرار في متابعة الحالة باستخدام وسائل المراسلة الأمثلة، أو المواعدة لإجراء إحاطة بحالة ملفك في مكتب الجهة التي تتولى التحقيق."
